01-DN-000070,COL. STO. DOMINGO,CAJ,"1282 Sunset Drive, Gate 3,","Brookside Hills, Cainta, Rizal",,,
01-DN-000478,OUR LADY OF PURIFICACION INTEG. SCH.,CAJ,,,,,
01-DN-000477,GREEN HOUSE MONTESSORI SCHOOL,CAJ,,,,,
01-DN-000460,WESTERN ANTIPOLO MISSION SCH-STA. CRUZ,CAJ,,,,,
01-DN-000017,AMAZING GRACE BAPTIST BIBLE LRNG. SCH.,CAJ,"Cotton Hills Subd., (near Zion School)","Bagumbayan, Teresa, Rizal",,,
01-DN-000447,NUESTRA SENORA DE MEDALLA MILAGROSA L.C.,CAJ,,,,,
01-DN-000093,FAIR CHILD LEARNING CENTER,CAJ,"B-19 L-41 Talisay cor Sunrise Sts.,Ph.6","Greenwood Village, Cainta, Rizal", , ,Family Business
01-DN-000466,RIGHT STEP SCHOOL OF LEARNING,CAJ,"153 Zamora St., Libid,","Binangonan, Rizal",,,
01-DN-000124,GREENWOODS LEARNING CENTER,CAJ,"20 Agoo St., Greenwoods Executive Vill.","San Andres Cainta, Rizal", , ,Family Business
01-DN-000435,BRIDGE OF LIGHT GRACE CHRISTIAN ACAD.,CAJ,"Manila East Rd.,","Mambog, Binangonan, Rizal", , ,RIPRISA
01-DN-000046,BOND OF LOVE NAZARENE CHRISTIAN SCH.,CAJ,"9-F Asuncion St.,",Antipolo City,,,
01-NG-000071,RAINBOW BRIGHT KIDDIE SCHOOL,CAJ,"20 J. Arellano St., Industrial","Valley Subd., Marikina City",,,
01-DN-000464,GRATIA DIVINA SCHOOL,CAJ,"E. Rodriguez Ave.,","Sampaloc, Tanay, Rizal",,,
01-DN-000485,"LITTLE WIZARD ACADEMIE DES ARTS, INC.",CAJ,25 Paseo de Pas Bario Road Abahomes Subd,"Dalig, Antipolo City",,,
01-NG-000014,EL BEST FRIENDS TUTORIAL & L.C.,CAJ,Diego Silang,"Calumpang, Marikina City",,,
01-DN-000439,STA. BARBARA ACADEMY OF CAINTA,CAJ,,,,,
