01-AF-000104,OUR LADY OF MOUNT CARMEL ACADEMY,,PEL,"Manzano St. Poblacion,","Sison, Pangasinan",,URDANETA,
01-AF-000199,TAYUG FOUNDATIONAL CHRISTIAN ACADEMY,,PEL,Bryg. Amistad,"Tayug, Pangasinan", , ,
01-AG-000004,GOSPEL OF CHRIST MONTESSORI SCHOOL,,PEL,,"Tarese, San Carlos City, Pangasinan", , ,
01-AF-000060,INT'L COLLEGES FOR EXCELLENCE,,PEL,"40 Garcia St.,","Urdaneta City, Pangasinan", , ,
01-AF-000192,HOLY FAMILY EDUCATIONAL INSTITUTION,,PEL,,, , ,
01-AF-000106/01-AF-000107,OUR LADY OF THE PILLAR CATHOLIC SCHOOL,,PEL,"Santa Maria-Binolonan Road, Brgy Calomboyan","Sta. Maria, Pangasinan", ,URDANETA,
01-AF-000039,ESCUELA DE SAN ANTONIO PADUA,,PEL,St. Anthony of Padua Parish,"Rosales, Pangasinan", ,URDANETA,
01-AF-000025,CENTRAL PANGASINAN ADVENTIST SCH.,,PEL,"18 Cosmos St., Poblacion","Mapandan, Pangasinan",SDA NL, , 
01-AF-000135,SENIOR SANTIAGO LEARNING CENTER,,PEL,"Poblacion,","Bolinao, Pangasinan", ,ALAMINOS,
01-AF-000057,IMM. CONCEPTION LEARNING CENTER-BANI,,PEL,"Poblacion,","Bani, Pangasinan", ,ALAMINOS,
01-AF-000046,GREAT HERITAGE SCHOOL,,PEL,"Brgy. Ventinilla,","Sta. Barbara, Pangasinan", , ,
01-AF-000193,JESUS THE NAZARENE ACADEMY OF BINMALEY,,PEL,"Dulag,","Binmaley, Pangasinan", ,LINGAYEN-DAGUPAN,
01-AF-000212,IMM. CONCEPTION CATHOLIC SCHOOL,,PEL,"Poblacion West,","Umingan, Pangasinan",,URDANETA,
01-AF-000151,ST. JOHN LEARNING CENTER,,PEL,Poblacion,"Infanta, Pangasinan",,ALAMINOS,
01-AF-000118,PRECIOUS ANGELS CHRISTIAN SCHOOL,,PEL,"Bolaney,","Alaminos City, Pangasinan", , ,
01-AF-000157,ST. JOSEPH PAR'L SCHOOL-MAPANDAN,,PEL,"Mayor's Blvd.,Pob. West","Asingan, Pangasinan", ,URDANETA,
01-AF-000094,MOTHER OF GOOD COUNSEL ACADEMY,,PEL,"Ambonao Hiway,","Calasiao, Pangasinan", , ,
01-AD-000023,NAGUILIAN LEARNING CENTER,,PEL,"73 Nat'l Rd., Imelda,","Naguilian, La Union", , ,
01-AF-000197,ST. MARY'S INTEGRATED SCHOOL,,PEL,,, , ,
01-AF-000150,ST. ISIDORE LEARNING CENTER,,PEL,"Ermitaño St., Poblacion, Burgos,","Burgos, Pangasinan",SPC,ALAMINOS,
01-AA-000030,GENESIS SCHOOL OF HAPPY KIDS ADV. STUD.,,PEL,"1-A Lasip Chico,",Dagupan City, , ,PSPL (Private Schools Principals League-Dagupan City)
01-AF-000013,BETHEL FAITH CHRISTIAN ACADEMY,,PEL,"Dalia St., Carmen East,","Rosales, Pangasinan", , ,
01-AF-000198,CARTHEL SCIENCE EDUCATIONAL FOUNDATION,,PEL,,, , ,
01-AF-000017,BLESSED GENERATION DREAM ACADEMY,,PEL,"Mc-Arthur Highway, San Miguel,","Calasiao, Pangasinan", , ,
01-AF-000160,ST. PATRICK SCHOOL,,PEL,"Tayug-San Nicolas Road, Poblacion","Tayug, Pangasinan", ,URDANETA,
01-AF-000051,HOLY CROSS ACADEMY,,PEL,"Poblacion, Laoac,",Pangasinan, ,LINGAYEN-DAGUPAN,
01-AF-000183,"PERPUSE LEARNING CENTER, INC.",,PEL,,, , ,
01-AF-000186,BEREAN ACADEMY OF URDANETA CITY,,PEL,"Nice Place Compound, Nancayasan","Urdaneta City, Pangasinan", , ,
01-AF-000072,MALASIQUI ADVENTIST MULTIGRADE SCHOOL,,PEL,,"Malasiqui, Pangasinan",SDA NL, ,
01-AF-000031,DASOL CATHOLIC ACADEMY (HS),,PEL,,"Dasol, Pangasinan",SFIC,ALAMINOS,
01-AF-000213,GREAT PLEBEIAN COLLEGE,,PEL,"Don Pedro Remoso St., Poblacion","Alaminos City, Pangasinan",,,
01-AG-000014,ST. DOMINIC HIGH SCHOOL (HS),,PEL,"Taloy District,",San Carlos City, , , 
01-AF-000208,BRIGHT CHILD MONTESSORI SCHOOL,,PEL,Magpali Street,"Tayug, Pangasinan",,,
01-AF-000052,HOLY ROOD ACADEMY (E/H),,PEL,"Arboleda St.,","Alacala, Pangasinan", ,URDANETA,
01-AF-000159,ST. PASCUAL BAYLON CATHOLIC SCHOOL,,PEL,Poblacion,"San Quintin, Pangasinan",,URDANETA,
01-AF-000125,RIVERVIEW HIGH SCHOOL (HS),,PEL,"J. de G. Rodriguez Ave, Poblacion","Mabini, Pangasinan",,,
01-AF-000069,LITTLE SHOE INTEGRATED SCH-ROSALES,,PEL,"Km. 171 Mc-Arthur Hiway,","Carmen, Rosales, Pangasinan", , ,
01-AD-000080,MT. ZION CHRISTIAN SCHOOL,,PEL,"Gov. Luna St., (at the Back of","OASIS Hotel),San Fernando, La Union", , ,
01-AF-000195,VICTORIOUS CHRISTIAN ACADEMY-SAN FABIAN,,PEL,,, , ,
01-AF-000210,MORNING STAR LEARNING CENTER,,PEL,,,,,
01-AF-000018,BRIGHT HORIZONS CHILDREN CENTER,,PEL,"#37 Espiritu St.,","Puzurrubio, Pangasinan", , ,
01-AD-000087,AGOO HERITAGE CHRISTIAN SCHOOL,,PEL,"#55 San Joaquin Norte,","Agoo, La Union", , ,
01-AF-000169,SUAL CATHOLIC SCHOOL,,PEL,"National Road, Poblacion","Sual, Pangasinan",,,
01-AF-000006,"ALCALA BROOKSIDE SCHOOL, INC.",,PEL,"SIA Building cor Nat'l Rd.,","Poblacion West, Alcala, Pangasinan", , ,
01-AF-000080,MAPANDAN ADVENTIST SCHOOL,,PEL,,"Mapandan, Pangasinan",SDA NL,,
01-AF-000222,EASTERN PANGASINAN CHRISTIAN LRNG CNTR.,,PEL,"66 Lopez Jaena St., Poblacion A","Tayug, Pangasinan",,,
01-AF-000220,DISCOVERY LAND LEARNING SCHOOL,,PEL,"Pandan Ave., Nilombot","Mapandan, Pangasinan",,,
01-AF-000218,ELR WESTVILLE INTEGRATED SCHOOL,,PEL,"Marcos.Ave, Palamis,","Alaminos City, Pangasinan",,,
01-AF-000176,URBIZTONDO ADVENTIST MULTIGRADE SCH,,PEL,,"Urbiztondo, Pangasinan",SDA NL,,
01-AG-000015,ST. THERESE COLLEGE FOUNDATION,,PEL,(frmly St. Therese of the Child Jesus),"San Carlos City, Pangasinan", , , 
01-AA-000012,HILKAN MONTESSORI SCHOOL,,PEL,"301 Crisologo Compound, Tapuac","District, Dagupan City", , , 
01-AF-000045,GRACE BAPTIST LEARNING CENTER,,PEL,Alvear Street,"Lingayen, Pangasinan", , , 
01-AF-000112,PANGASINAN MEMORIAL COLLEGE,,PEL,"Artacho St.,","Lingayen, Pangasinan", , , 
01-AF-000002,AGNO VALLEY COLLEGE ((E/HS),,PEL,"Bonifacio St.,","Malasiqui, Pangasinan", , , 
01-AA-000011,HARVENT SCHOOL-DAGUPAN,,PEL,Calimlim St. cor. Zamora St.,Dagupan City, , , 
01-AF-000023,CAROSUCAN ADVENTIST MULTIGRADE SCH.,,PEL,"Carosucan Sur,","Asingan, Pangasinan",SDA NL, , 
01-AF-000040,FAMILY CHILD DEVELOPMENT CTR.,,PEL,"Galaban St.,","Manaoag, Pangasinan", , , 
01-AA-000016,MOTHER GOOSE SPCL.SCI-DAGUPAN,,PEL,"LMC Compound,","Tapuac District, Dagupan City", , , 
01-AF-000010,"ARG RECAM SCHOOL, INC.",,PEL,"Magsaysay Ave.,","Poblacion, Basista, Pangasinan", , , 
01-AF-000068,LINGAYEN EDUCATIONAL CENTER,,PEL,"Maramba Blvd.,","Lingayen, Pangasinan", , , 
01-AG-000007,PALARIS COLLEGE (E),,PEL,"Perez Blvd.,",San Carlos City, , , 
01-AF-000067,LAOAC ADVENTIST MISSION SCHOOL,,PEL,"Poblacion,","Laoac, Pangasinan",SDA NL, , 
01-AF-000062,J. N. MONTESSORI SCHOOL,,PEL,"Ramon St.,","Lingayen, Pangasinan", , , 
01-AF-000053,HORIZON EDUCATIONAL LRNG. CTR.,,PEL,Villa Sta. Barbara Subd.,"Sta. Barbara, Pangasinan", , , 
01-AF-000082,MARIANNE SCHOOL OF BAYAMBANG,,PEL,"Zone V,","Bayambang, Pangasinan", , , 
01-AF-000024,CARVLEX ACADEMY,,PEL,,"Lingayen, Pangasinan", , , 
01-AF-000048,HARVENT SCHOOL-LINGAYEN (E),,PEL,,"Lingayen, Pangasinan", , , 
01-AF-000089,METRO DAGUPAN COLLEGE (E/HS),,PEL,,"Mangaldan, Pangasinan", , , 
01-AF-000119,PRECIOUS DREAM SCHOOL,,PEL,,"Lingayen, Pangasinan", , , 
01-AF-000126,RIVERVIEW HIGH SCHOOL (HS),,PEL,,"Mabini, Pangasinan", , , 
01-AF-000153,ST. JOHN'S INSTITUTE (E/HS),,PEL,,"Bautista, Pangasinan", , , 
01-AF-000180,WONDROUS LEARNING CENTER,,PEL,,"Alaminos, Pangasinan", , , 
01-CA-000039/01-CA-000040,HOLY FAMILY ACADEMY- ANGELES(E/HS),,TAN,"Sto. Rosario St.,",Angeles City,OSB,,
01-CG-000168,ST. SCHOLASTICA'S ACADEMY-E/H,,TAN,"San Agustin,","San Fernando, Pampanga",OSB,,
01-CF-000029,ST. JOSEPH'S SCHOOL (E/HS),,TAN,"East Bajac-Bajac,",Olongapo City, ,IBA,
01-CA-000037/01-CA-000038,HOLY ANGEL UNIVERSITY (E/HS),,TAN,"Sto. Rosario St.,",Angeles City, ,,
01-CH-000024/01-CH-000025,COLL. OF THE HOLY SPIRIT (E/HS),,TAN,"San Sebastian Village,",Tarlac City,SSpS,,
01-CA-000008,ANGELES UNIV. FOUNDATION-E/HS,,TAN,Brgy. Ninoy Aquino,"Mc-Arthur, Angeles City", ,,
01-CG-000182/01-CG-000183,UNIV. OF THE ASSUMPTION (E/HS),,TAN,UNIVERSITY Hills,"San Fernando City, Pampanga", ,PAMPANGA,
01-CA-000001,ACHIEVER'S SPED CENTER,,TAN,"Jesus St.,(near Angeles Elem. Sch.)","Pulong-Bulo, Angeles City", , ,
01-CH-000030/01-CH-000031,DON BOSCO TECHNICAL INST. (E/HS),,TAN,"Sto. Cristo,","Tarlac, Tarlac City",SDB,,
01-CF-000020/01-CF-000021,OLONGAPO WESLEY SCHOOL (E/HS),,TAN,"Rizal Ave., Tapinac,",Olongapo City, , ,
01-CH-000111/01-CH-000112,TARLAC ECUMENICAL SCHOOL (E/HS),,TAN,Frmly:Tarlac Ecumenical Christian School,"Rizal St., Tarlac, Tarlac City", , ,
01-CG-000147,ST. AUGUSTINE ACADEMY (E/HS),,TAN,Poblacion,"Floridablanca, Pampanga", ,PAMPANGA,
01-CG-000157,ST. MARY'S ACADEMY OF GUAGUA,,TAN,(Formerly Sacred Heart Academy),"Guagua, Pampanga",RVM,,
01-CA-000016,CHEVALIER SCHOOL (E/HS),,TAN,"Sto. Domingo,",Angeles City,MSC,,
01-CG-000066/01-CG-000067,HOLY CROSS COLLEGE (E/HS),,TAN,Poblasyon,"Sta. Ana, Pampanga", , ,
01-CI-000022/01-CI-000023,MAGSAYSAY MEMORIAL COLLEGE (E/H),,TAN,Poblasyon,"San Narciso, Zambales", ,IBA,
01-CF-000014,LITTLE ANGEL STUDY CENTER,,TAN,"#32 3rd St., West Tapinac,",Olongapo City, , ,
01-CG-000149,ST. CATHERINE ACADEMY (E/HS),,TAN,"Poblacion,","Porac, Pampanga", ,PAMPANGA,
01-CH-000115,TARLAC MONTESSORI SCHOOL,,TAN,"La Fuerta de Island Subd.,",Tarlac City, , ,
01-CG-000001,ADELLE GRACE MONTESSORI SCH.,,TAN,"Poblacion,","Arayat, Pampanga", , ,
01-CG-000165,ST. NICHOLS PARISH ACADEMY-MACABEBE,,TAN,"Poblacion,","Macabebe, Pampanga", ,PAMPANGA,
01-CF-000005,COLUMBAN COLLEGE (E/HS),,TAN,"#1 Mt. Apo St., East Tapinac,",Olongapo City, ,IBA,
01-CA-000082/01-CA-000083,SYSTEM PLUS COMPUTER COLL.-E/HS,,TAN,"Balibago,",Angeles City, , ,
01-CA-000065,REPUBLIC CENTRAL COLLEGE-E/HS,,TAN,"Plaridel St.,",Angeles City, ,,
01-CG-000006,ARAYAT HOLY CHILD EDUC'L FOUND. INC.,,TAN,#389 Poblacion,"Arayat, Pampanga", , ,
01-CG-000115,OUR LADY OF GUADALUPE SCHOOL,,TAN,"205 San Antonio,","Mexico, Pampanga", ,,
01-CG-000105,MONT. OF ST. NICHOLAS-MABALACAT,,TAN,"Samson Ville, Dau,","Mabalacat, Pampanga", , ,
01-CI-000046,ST. VINCENT ACADEMY,,TAN,Poblasyon,"Candelaria, Zambales",SPC,IBA,
01-CA-000047,L' ALTRA MONTESSORI SCHOOL,,TAN,"120 Clark Ave., Villa Sol Subd","Balibago, Angeles City", , ,
01-CG-000153,ST. JOSEPH SCHOOL OF CANDABA,,TAN,"Tenejero,","Candaba, Pampanga", , ,
01-CI-000045,ST. NICHOLAS ACADEMY (HS),,TAN,Poblasyon,"Castillejos, Zambales", ,IBA,
01-CA-000088,WESTFIELD INTERNATIONAL SCHOOL,,TAN,"21-2 Friendship Highway,","Cutcut, Angeles City", , ,
01-CG-000071,IMM. CONCEPCION SCHOOL-GUAGUA,,TAN,"Sto. Nino,","Guagua, Pampanga", ,PAMPANGA,
01-CI-000047/01-CI-000048,ST. WILLIAMS SCHOOL (E/HS),,TAN,Poblasyon,"San Marcelino, Zambales",SPC,IBA,
01-CG-000032,DEE HWA LIONG COLLEGE,,TAN,Poblasun,"Mabalacat, Pampanga", , ,
01-CG-000069,HOLY ROSARY ACADEMY (E/HS),,TAN,"Poblacion,","Lubao, Pampanga", ,PAMPANGA,
01-CG-000023,CHILDREN OF FATIMA SCHOOL-MABALACAT,,TAN,San Francisco.,"Mabalacat, Pampanga", , ,
01-CG-000137,SCH. OF ST. BROTHER BENILDE,,TAN,"Royal Meadows Subd.,","Tangle, Mexico, Pampanga", , ,
01-CG-000134,SAN MIGUEL ACADEMY (E/HS),,TAN,"Poblacion,","Masantol, Pampanga", , ,
01-CG-000163,ST. NATHANIEL PAROCHIAL SCHOOL,,TAN,"Baluyut St.,","Magalang, Pampanga", ,PAMPANGA,
01-CG-000063,HILLCREST HEIGHTS INSTITUTE,,TAN,"Tambakan, San Francisco,","Magalang, Pampanga", , ,
01-CG-000024,CHILDREN OF FATIMA SCHOOL-STO. TOMAS,,TAN,Poblasyon,"Sto. Tomas, Pampanga", , ,
01-CG-000022,CHILDREN OF FATIMA SCHOOL-DAU,,TAN,"Pineda St.,","Dau, Mabalacat, Pampanga", , ,
01-CG-000117/01-CG-000118,PAMPANGA CENTRAL INSTITUTE (E/HS),,TAN,"Tulaoc,","San Simon, Pampanga", , ,
01-CG-000102,MEGABYTE COLL. OF SCI. & TECH,,TAN,"Bo. Mabikal,","Floridablanca, Pampanga", , ,
01-CG-000060,GUAGUA NATIONAL COLLEGE (E/H),,TAN,Sta. Filomena,"Guagua, Pampanga", ,,
01-CG-000094,MACCIM ROYAL ACADEMY,,TAN,"Paskul, San Juan,","Lubao, Pampanga", , ,
01-CG-000092,LYNDALE ACADEMY,,TAN,"(Frmly Unisite L.C.) 11th Ave.,","Unisite Subd., San Fernando, Pampanga", , ,
01-CG-000100,MARY THE QUEEN ACAD.,,TAN,"Cabalatian, (Formerly Don Bosco Site)","Bacolor, Pampanga", , ,
01-CG-000212,ST. JOHN BOSCO SCHOOL OF SAN FERNANDO,,TAN,"Lourdes heights Subd., McArthur Highway","City of San Fernando, Pampanga", , ,
01-CG-000205,DONA ASUNCION ELEMENTARY SCHOOL,,TAN,,,,,
01-CA-000046,JOCSON COLLEGE,,TAN,"Balibago,",Angeles City, , ,
01-CG-000135,SAN ROQUE ACADEMY,,TAN,National H-Way,"Dau, Lubao, Pampanga", , ,
01-CA-000022,COGIC MONTESSORI SCHOOL,,TAN,"322 San Pablo Street, Balibago, Mountain View, ","Balibago, Angeles City", , ,
01-CG-000035,DOMINICAN SCHOOL - APALIT,,TAN,poblasyon,"Apalit, Pampanga", , ,
01-CG-000064,HOLY CHILD ACADEMY (E/HS),,TAN,,"Apalit, Pampanga", , ,
01-CA-000089,EXPORTVILLE YOUNG BUILDERS SCHOOL,,TAN,"Exportville Subd.,","Pulung Cacutud, Angeles City", , ,
01-CG-000202,SCHOOL OF THE DIVINE HEALER,,TAN,,, ,PAMPANGA,
01-CA-000067,SALAPUNGAN ELEMENTARY SCHOOL,,TAN,,"Salapungan, Angeles City",, ,
01-CA-000015,CENTRO FIDEI SCHOOL,,TAN,"B-14 Marigold,Brgy. Town & CountryHomes","Pulung-Bulo, Angeles City", , ,
01-CA-000072,SPRING HILL MONTESSORI,,TAN,(Frmly: Diamond Montessori School),"Diamond Subd., Angeles City", , ,
01-CG-000068,HOLY FAMILY CHILD FORMATION CENTER,,TAN,"Buas,","Candaba, Pampanga", , ,
01-CG-000210,INFANT JESUS ACADEMY,,TAN,"Pilar Village,","City of San Fernando, Pampanga",,,
01-CG-000133,SAN LORENZO RUIZ STUDY CENTER,,TAN,"St. Dominic Subd., Corinthian,","Dolores, San Fernando City, Pampanga", , ,
01-CA-000075,ST. JOHN INTEGRATED SCHOOL,,TAN,"2-3 Arayat St., Plaridel I,","Malabanias, Angeles City", , ,
01-CA-000006,ANGELES LIP-LIN SCHOOL (E),,TAN,"Mabini St.,",Angeles City, , ,
01-CG-000161,ST. MICHAEL THE ARCHANGEL ARCHDIOCESE,,TAN,(formerly Masantol Parochial School),"Masantol, Pampanga", ,PAMPANGA,
01-CA-000033,HEATH'S MONTESSORI,,TAN,"L-21 B-1 Pandan Tabun Rd.,","Citicenter Ph-III,Pandan, Angeles City", , ,
01-CG-000178,STO. NINO PROGRESSIVE ARCHDIOCESAN SCH.,,TAN,(Frmly Sto. Nino Parish School),"City of San Fernando, Pampanga", ,PAMPANGA,
01-CG-000155,ST. LUCY'S SCH. OF THE ARCHDIOCESE,,TAN,"Sta. Lucia,","Sasmuan, Pampanga", ,PAMPANGA,
01-CG-000194,FLOS CARMELI LEARNING CENTER,,TAN,,, ,PAMPANGA,
01-CG-000052,GOLDEN HARVEST LEARNING CENTER,,TAN,"St. Francis Village, Dolores","City of San Fernando, Pampanga", , ,
01-CA-000090,DOMINICAN SCHOOL OF ANGELES,,TAN,"Barangay Mining,",Angeles City, , ,
01-CF-000038,LEARNING CIRCLE SCHOOL,,TAN,Poblasyon,"S. Bajac-Bajac, Olongapo City",,,
01-CG-000049,FIRST UNITED METHODIST CHURCH ECU. SCH.,,TAN,"Bancal,","Guagua, Pampanga", , ,
01-CA-000092,BRIGHTER KIDS ACADEMY OF ANGELES CITY,,TAN,Sipultero St.,Angeles City,,,
01-CA-000056,"NARCISO SCHOOL, INC.",,TAN,"Balibago,",Angeles City, , ,
01-CG-000181,THERESIAN ACADEMY OF LUBAO,,TAN,"Greenville Subd.,","San Isidro, Lubao, Pampanga", , ,
01-CA-000021,CLARKFIELD CHRISTIAN SCHOOL,,TAN,"3612 1st St., Balibago,",Angeles City, , ,
01-CI-000027,MT. CARMEL ACADEMY OF PALAUIG,,TAN,(Frmly: Carmel Academy),"Palauig, Zambales", ,IBA,
01-CA-000045,JESUS OUR VICTORY ACADEMY FDT.,,TAN,"3-4 Arayat St., Diamond Subd.,","Balibago, Angeles City", , ,
01-CA-000028,STEDAR INTERNATIONAL MONTESSORI,,TAN,"Blk II, lots 15-18, phase II,","Villa Dolores, Angeles City",,,
01-CG-000199,HEADSTART EDUCATIONAL LEARNING CENTER,,TAN,"Telebastagan,","City of San Fernando, Pampanga", , ,
01-CF-000003,CHRIST THE KING HIGH SCHOOL,,TAN,Sta. Rita,"Sta. Rita, Olongapo City", ,IBA,
01-CA-000087,WESSOMAR SCHOOL,,TAN,"3278 San Jose St., cor San Fabian S.,","San Jose, Angeles City", , ,
01-CG-000218,DON HONORIO VENTURA TECHNOLOGICAL STATE,,TAN,"Cabambangan,","Bacolor, Pampanga",,,
01-CG-000088,LITTLE FLOWER LEARNING CENTER,,TAN,San Nicolas I,"Magalang, Pampanga", , ,
