87-KA-000025,Nabunturan Day Care,CAN,Nabunturan,Comval Province,,,
87-KC-000123,ST. THOMAS MORE MONTESSORI SCHOOL,CAN,"TAGUM,DAVAO DEL NORTE",,,,
87-KC-000122,ST. JOSEPH LEARNING INSTITUTE,CAN,"TAGUM,DAVAO DEL NORTE",,,,
87-MF-000037,SAN FRANCISCO COLLEGES,CAN,,"SAN FRANCISCO,AGUSAN DEL SUR",,,
87-KC-000053,Tagum Fundamental Baptist Church Aca,CAN,BONIFACIO STREET,TAGUM CITY,,,
87-KC-000125,TAGUM CITY COLLEGE,CAN,"ELPIDIO M. GAZMEN COMPOUND,GAZMEN ROAD,","BRGY. WEST,TAGUM CITY",,,
87-MF-000019,San Miguel Archangel Learning Center,CAN,,"TANDAG,SURIGAO DEL SUR",,Tandag,TADICSA
87-KC-000037,NORDIDA SDA ELEM. SCHOOL,CAN,NORDIDA,"STO. TOMAS, DAVAO DEL NORTE",,,
87-MF-000027,Sto. Nino Pre-school,CAN,PUROK 5-A,"LIANGA,SURIGAO DEL SUR",,Dipolog,
87-MB-000003,Christian Foundation School,CAN,,"PROSPERIDAD,AGUSAN DEL SUR",,,
87-MF-000009,Fr. Urios High School- Hinatuan,CAN,,"HINATUAN,SURIGAO DEL SUR",OP - Trinity,Tandag,TADISCA
87-KC-000085,DOMINGO VILLAGE DAY CARE CENTER,CAN,DOMINGO VILLAGE,,,,
87-KC-000102,KIDDIE LIGHT PRE-SCHOOL,CAN,"KAPALONG,DAVAO DEL NORTE",,,,
87-MB-000007,Light & life Learning Center - Patin-ay,CAN,,"PATIN-AY,AGUSAN DEL SUR",,,
87-KC-000103,ADVENTIST LEARNING CENTER,CAN,TAGUM CITY,,,,
87-KE-000030/C7-KE-000035,SAN ISIDRO CHRISTIAN LEARNING CENTER,CAN,SAN ISIDRO DAVAO ORIENTAL,,,,
87-KC-000044,PANABO NATIONAL HIGH SCHOOL,CAN,,PANABO CITY,,,
87-MB-000022,PROSPERIDAD ADVENTIST LEARNING CENTER,CAN,"BAHBAH,PROSPERIDAD,AGUSAN DEL SUR",,,,
87-KC-000087,PENIEL EARLY CHILDHOOD DEVELOPMENT CTR.,CAN,"MANIKI, KAPALONG DAVAO DEL NORTE",,,,
87-KC-000079,Faith Kiddie School,CAN,"Faith Tabernacle,Panabo City",,,,
87-KA-000008,Four Square Kinder School,CAN,,"MONTEVISTA, COMPOSTELA VALLEY PROVINCE",,,
87-MF-000056,SOUTHERN TECHNOLOGICAL INST. OF THE PHIL,CAN,"MANGAGOY,BISLIG,SURIGAO DEL SUR",,,,
87-MB-000021,BAYUGAN UNITED CHRISTIAN SCHOOL,CAN,"BAYUGAN,AGUSAN DEL SUR",,,,
87-KC-000078,VISSION CHRISTIAN SCHOOL,CAN,"Dujali, Sto. TOmas",Davao del Norte,,,
87-MF-000014,Light & life Learning Center,CAN,,"LIANGA,SURIGAO DEL SUR",,,
87-MF-000017,San Francisco Christian Academy,CAN,,"SAN FRANCISCO,AGUSAN DEL SUR",,,
87-KC-000041,ONE WAY OUTREACH KINDER SCHOOL,CAN,,PANABO CITY,,,
87-KC-000067,Babak SDA Bible Pre-School,CAN,"BABAK, ISLAND GARDEN CITY OF SAMAL",,,,
87-MB-000025,LYCEO DE SAN FRANCISCO,CAN,"HUBANG,SAN FRANCISCO AGUSAN DEL SUR",,,,
87-KB-000165,MATINA CENTRAL ELEM. SCHOOL,CAN,,"MATINA, DAVAO CITY",,NA,Na
87-KC-000124,DREAMER CHRISTIAN LEARNING CENTER,CAN,"PRK 3-A STO. NIÑO CARMEN,DAVAO DEL NORTE",,,,
87-KA-000016/87-KA-000017,Northern Davao Academy -E/HS,CAN,,,,,
87-KA-000018,St. Bridgets Pre-School,CAN,,"MONTEVISTA, COMPOSTELA VALLEY PROVINCE",,,
87-KA-000020,Thompson Christian School-Comval,CAN,,"MASARA, COMVAL PROVINCE",,,
87-KB-000077,Davao Jones Academy,CAN,,"BUHANGIN, DAVAO CITY",,,
87-KB-000148,Korosawa Early Child Learning,CAN,DOÑA PILAR SUBDIVISION,"SASA, DAVAO CITY",,,
87-KB-000170,Methodist Learning Center-iwha,CAN,,"IWHA, DUMOY, TORIL DAVAO CITY",,,
87-KB-000255,St. Martin de Porres School,CAN,,"BUNAWAN, DAVAO CITY",,,
87-KC-00000,Sto. Nino Parish Learning Center,CAN,,,,,
87-KC-000000,Liceo de Davao,CAN,,,,,
87-KC-000002,Alpha Learning Center,CAN,,"ASUNCION, DAVAO DEL NORTE",,,
87-KC-000003,AMS Learning Center,CAN,,"MAGATOS, ASUNCION, DAVAO DEL NORTE",,,
87-KC-000014,Diamond  Farms Day Care Center,CAN,,"CARMEN,DAVAO DEL NORTE",,,
87-KC-000020,Jirehs Kiddies Learning Center,CAN,,"STO. TOMAS,DAVAO DEL NORTE",,,
